;filename;Pure_Dens_Molecules;Bin_Dens_Mixtures;Pure_Hmol_Molecules;Bin_EME_Mixtures;Pure_Cpmol_Molecules;Bin_EMCp_Mixtures;Property_Score;nan_Count;Pure_Dens_Counts;Bin_Dens_Counts;Pure_Hmol_Counts;Bin_EME_Counts;Pure_Cpmol_Counts;Bin_EMCp_Counts;Component_Score;Aggregate_Score
408;j.jct.2012.12.007;"[""'CO'"", ""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
154;j.fluid.2014.06.023;"[""'CCCCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
228;j.jct.2006.05.005;"[""'CCCOCCC'"", ""'CC(C)OC(C)C'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
143;j.fluid.2014.01.046;"[""'CCO'"", ""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
414;j.jct.2013.03.018;"[""'CO'"", ""'C1COCO1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
404;j.jct.2012.11.015;"[""'CCCCCCCCO'"", ""'CCCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
237;j.jct.2006.07.025;"[""'Cc1ccc(C)c(C)c1'"", ""'Cc1cc(C)cc(C)c1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
531;j.tca.2011.07.005;"[""'CC(C)OC(C)C'"", ""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
525;j.tca.2010.07.017;"[""'C1CCOC1'"", ""'C1COCCO1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
382;j.jct.2012.06.028;"[""'CCCCCC'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
526;j.tca.2011.01.019;"[""'CC(C)OC(C)C'"", ""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
145;j.fluid.2014.03.008;"[""'CCCCCCCCO'"", ""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
527;j.tca.2011.02.004;"[""'CC(C)OC(C)C'"", ""'C1CCOC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
36;j.fluid.2007.06.005;"[""'CC(C)CC(C)(C)C'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
2;cs.jced.5b00064;"[""'CCO'"", ""'CC(O)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
445;j.jct.2013.09.032;"[""'CCCCCCC'"", ""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
314;j.jct.2010.04.018;['nan'];"[""'Oc1ccccc1O__O'"", ""'Oc1cccc(O)c1__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;2;1;1;1;1;2.0;3.0
569;je049777o;"[""'CCCCCC'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
28;j.fluid.2006.11.005;"[""'CCO'"", ""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
532;j.tca.2011.07.023;"[""'CCCCCC'"", ""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
390;j.jct.2012.08.024;"[""'OCCO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
420;j.jct.2013.05.011;"[""'OCCOCCO'"", ""'OCCOCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
265;j.jct.2007.09.009;"[""'CO'"", ""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
540;j.tca.2012.08.011;"[""'C1CCCCC1'"", ""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
542;j.tca.2013.02.010;"[""'CCCO'"", ""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
278;j.jct.2008.02.020;"[""'CCCCCCC'"", ""'CCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;2;1;1;1;1;1;2.0;3.0
173;j.fluid.2015.03.049;"[""'COCOC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
170;j.fluid.2015.03.023;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
163;j.fluid.2014.10.043;"[""'CCCCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
149;j.fluid.2014.05.032;['nan'];"[""'CCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
153;j.fluid.2014.06.019;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
912;je900064e;['nan'];"[""'CCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
157;j.fluid.2014.07.023;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
161;j.fluid.2014.09.024;['nan'];"[""'COc1ccccc1__Oc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
925;je900442b;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
924;je900414p;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
923;je9003959;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
158;j.fluid.2014.07.032;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
169;j.fluid.2015.01.026;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
921;je900332;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
920;je900278v;"[""'CCCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
916;je900212d;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
913;je9000697;['nan'];"[""'OCCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
574;je050020;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
174;j.fluid.2015.04.001;"[""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
867;je800077r;"[""'CCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
216;j.jct.2005.08.018;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
218;j.jct.2005.09.003;"[""'CCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
219;j.jct.2005.10.008;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
874;je800164w;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
873;je800159w;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
872;je800157v;"[""'c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
220;j.jct.2005.10.009;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
870;je8001305;['nan'];"[""'CC(C)O__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
869;je800110r;"[""'CCCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
222;j.jct.2006.01.007;['nan'];"[""'CC(C)(C)O__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
866;je800046k;"[""'Cc1cc(C)cc(C)c1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
907;je8009978;"[""'CC(C)CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
865;je7007654;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
225;j.jct.2006.03.014;"[""'CC1OC(C)OC(C)O1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
227;j.jct.2006.05.003;"[""'C1COCCO1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
861;je700710d;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
230;j.jct.2006.05.012;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
233;j.jct.2006.07.001;"[""'OCc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
234;j.jct.2006.07.013;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
857;je700648c;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
242;j.jct.2006.09.014;"[""'CCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
245;j.jct.2006.10.017;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
215;j.jct.2005.08.002;"[""'CC1CCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
214;j.jct.2005.08.001;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
208;j.jct.2005.05.003;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
882;je8004479;['nan'];"[""'OCC(O)CO__CCO'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
906;je800984q;"[""'C1CC2C3CCC(C3)C2C1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
175;j.fluid.2015.04.017;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
904;je8009732;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
176;j.fluid.2015.04.021;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
180;j.fluid.2015.05.032;"[""'Cc1ccc(C)cc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
183;j.fluid.2015.06.041;"[""'C1COCCO1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
184;j.fluid.2015.06.043;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
898;je800899w;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
190;j.fluid.2015.07.045;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
191;j.fluid.2015.08.005;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
895;je8008073;['nan'];"[""'C1CCc2ccccc2C1__CC(C)Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
147;j.fluid.2014.04.019;"[""'OCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
193;j.fluid.2015.08.014;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
195;j.fluid.2015.10.035;"[""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
198;j.jct.2004.09.022;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
888;je800535c;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
887;je800504n;['nan'];"[""'CC(C)(C)O__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
886;je800503d;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
199;j.jct.2004.10.011;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
200;j.jct.2004.11.016;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
203;j.jct.2005.02.004;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
894;je8007217;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
124;j.fluid.2013.08.029;"[""'OCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
932;je900503p;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
934;je900523k;"[""'Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1037;je200851a;['nan'];['nan'];['nan'];"[""'CCO__CCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
27;j.fluid.2006.07.016;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1034;je100658y;['nan'];['nan'];"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1033;je100019r;['nan'];['nan'];['nan'];"[""'Cc1ccccc1C__CCCCOCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
33;j.fluid.2007.03.021;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
35;j.fluid.2007.04.009;['nan'];"[""'CCCO__CCOC(C)(C)C'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
37;j.fluid.2007.07.002;['nan'];"[""'CCCO__CC(C)CC(C)(C)C'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1028;je049852v;['nan'];['nan'];['nan'];"[""'CCO__C1CCOCC1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1027;je0498457;['nan'];['nan'];['nan'];"[""'CCCCO__C1CCOCC1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1025;je034253u;['nan'];['nan'];['nan'];"[""'CC1CO1__CCCC(C)C'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
43;j.fluid.2007.12.003;"[""'CCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1022;j.tca.2005.08.034;['nan'];['nan'];['nan'];"[""'c1ccccc1__CC1CCCO1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
47;j.fluid.2008.03.002;"[""'CC(C)CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1020;j.jct.2013.06.018;['nan'];['nan'];['nan'];"[""'CCCO__CCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
49;j.fluid.2008.04.014;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
53;j.fluid.2008.06.007;"[""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1015;j.jct.2007.12.002;['nan'];['nan'];['nan'];"[""'CC(C)O__O'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
55;j.fluid.2008.06.014;"[""'CCOCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1011;j.fluid.2014.05.031;['nan'];['nan'];['nan'];"[""'CCO__O'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
61;j.fluid.2009.04.017;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
62;j.fluid.2009.06.018;"[""'CCCOCCOCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
64;j.fluid.2009.09.015;"[""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1006;j.fluid.2010.02.012;['nan'];['nan'];['nan'];"[""'CCO__CCCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
69;j.fluid.2010.03.001;"[""'CCCCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1003;j.fluid.2008.06.011;['nan'];['nan'];['nan'];"[""'CCCO__CCCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
26;j.fluid.2006.07.011;"[""'CC(C)c1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1039;je7005743;['nan'];['nan'];['nan'];"[""'CCO__CC(C)CC(C)(C)C'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1040;je8007606;['nan'];['nan'];['nan'];"[""'CCCO__CCCCCCCCC'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
7;cs.jced.5b00317;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1068;je9006579;['nan'];['nan'];['nan'];['nan'];"[""'CCCCCCC'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1066;je800248w;['nan'];['nan'];['nan'];['nan'];"[""'O'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
4;cs.jced.5b00181;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1064;je5008444;['nan'];['nan'];['nan'];['nan'];"[""'CCCCCCCC'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1063;je500512f;['nan'];['nan'];['nan'];['nan'];"[""'COC'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
5;cs.jced.5b00256;"[""'CCCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1061;je2013473;['nan'];['nan'];['nan'];['nan'];"[""'CCO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1060;je0601513;['nan'];['nan'];['nan'];['nan'];"[""'CCCO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1059;j.tca.2013.03.017;['nan'];['nan'];['nan'];['nan'];"[""'O'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1058;j.tca.2012.02.017;['nan'];['nan'];['nan'];['nan'];"[""'OCCCOCCCO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
6;cs.jced.5b00301;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
8;cs.jced.5b00326;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
20;j.fluid.2006.01.017;"[""'CCO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
9;cs.jced.5b00331;"[""'C1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1053;j.jct.2012.02.022;['nan'];['nan'];['nan'];['nan'];"[""'OCCCOCCCO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
10;cs.jced.5b00451;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1050;j.jct.2007.07.001;['nan'];['nan'];['nan'];['nan'];"[""'CO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1048;j.jct.2006.11.001;['nan'];['nan'];['nan'];['nan'];"[""'CO'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
15;cs.jced.5b00724;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1046;j.fluid.2014.03.017;['nan'];['nan'];['nan'];['nan'];"[""'O'""]";['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
16;cs.jced.5b00789;"[""'CC1CCCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
18;j.fluid.2005.03.032;['nan'];"[""'C__CCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
19;j.fluid.2005.05.023;['nan'];"[""'CCO__Cc1ccccc1'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
1042;je900347f;['nan'];['nan'];['nan'];"[""'C1CCCCC1__C1CCOCC1'""]";['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
72;j.fluid.2010.08.014;"[""'COCCOCCOC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
73;j.fluid.2010.10.003;"[""'CC(C)O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
74;j.fluid.2010.12.012;['nan'];"[""'CO__CC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
135;j.fluid.2013.11.026;"[""'CCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
115;j.fluid.2013.06.013;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
119;j.fluid.2013.07.015;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
958;je900906j;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
121;j.fluid.2013.07.054;"[""'O'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
956;je9008624;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
253;j.jct.2007.04.005;['nan'];"[""'C1CCCCC1__CCCCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
126;j.fluid.2013.09.030;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
953;je900743e;['nan'];"[""'CCO__O'""]";['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
131;j.fluid.2013.10.057;"[""'C1CCCC1'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
951;je900732r;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
134;j.fluid.2013.11.025;"[""'CO'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
948;je900715y;"[""'CCCCCCC'""]";['nan'];['nan'];['nan'];['nan'];['nan'];1.0;-5.0;1;1;1;1;1;1;1.0;2.0
